"","game_seconds_remaining","ydstogo","posteam_score","first_down","runningRush","runningPass","yardline_100","play_type"
"7149",704,6,7,1,69,103,61,"pass"
"7150",622,8,7,0,69,105,49,"pass"
"7151",503,6,14,0,134,149,53,"pass"
"7152",292,3,14,1,158,152,8,"pass"
"7153",202,2,14,0,156,152,2,"run"
"7154",128,1,7,0,84,135,42,"pass"
"7155",45,5,7,0,106,146,9,"pass"
"7156",3436,1,0,1,10,25,48,"run"
"7157",3369,15,0,0,10,25,52,"pass"
"7158",3012,4,0,0,38,40,15,"pass"
"7159",2923,6,0,0,14,30,71,"pass"
"7160",2834,6,3,1,42,46,76,"pass"
"7161",2782,10,3,0,42,46,70,"pass"
"7162",2514,2,0,0,67,56,2,"run"
"7163",2313,8,3,1,58,83,59,"pass"
"7164",2155,5,3,1,81,65,70,"run"
"7165",1939,13,3,0,86,105,19,"pass"
"7166",1881,1,10,1,73,102,66,"run"
"7167",1831,1,10,1,87,111,46,"run"
"7168",1816,10,10,1,108,111,32,"run"
"7169",1716,9,13,0,128,111,60,"run"
"7170",1460,1,13,1,139,111,66,"run"
"7171",1338,12,13,0,136,113,66,"pass"
"7172",1131,8,13,0,143,165,48,"pass"
"7173",1041,2,13,0,138,119,90,"pass"
"7174",900,10,13,1,158,175,46,"pass"
"7175",625,13,13,0,170,196,18,"pass"
"7176",516,7,13,0,138,122,72,"pass"
"7177",365,11,20,1,177,227,60,"pass"
"7178",244,10,20,0,186,227,44,"run"
"7179",184,8,20,0,197,227,28,"run"
"7180",46,8,20,1,197,262,52,"pass"
"7181",3498,9,0,1,0,27,58,"pass"
"7182",3414,9,0,0,1,27,47,"pass"
"7183",3280,4,0,0,18,0,57,"pass"
"7184",3056,5,0,0,6,39,61,"pass"
"7185",2898,4,0,0,27,8,60,"run"
"7186",2726,9,0,0,18,43,63,"pass"
"7187",2549,4,0,0,45,54,43,"pass"
"7188",2463,3,0,0,19,49,73,"pass"
"7189",2404,9,0,0,46,61,78,"pass"
"7190",2099,9,0,0,49,72,24,"pass"
"7191",1998,8,0,0,48,66,75,"pass"
"7192",1925,10,3,0,49,72,74,"pass"
"7193",1885,9,0,0,48,67,79,"pass"
"7194",1840,1,3,1,51,81,47,"run"
"7195",1812,16,3,0,45,93,39,"pass"
"7196",1698,3,0,1,56,67,78,"run"
"7197",1509,12,0,0,82,67,56,"run"
"7198",1305,17,6,0,50,113,86,"pass"
"7199",1169,5,0,1,83,77,49,"pass"
"7200",1084,6,0,0,88,77,39,"run"
"7201",945,5,0,0,93,85,25,"pass"
"7202",826,5,6,1,58,117,53,"run"
"7203",661,4,6,0,83,123,15,"pass"
"7204",536,1,0,0,109,90,54,"run"
"7205",337,1,9,1,99,123,48,"run"
"7206",282,5,9,1,104,137,36,"pass"
"7207",153,2,9,1,115,137,14,"run"
"7208",38,11,9,0,113,137,12,"qb_kneel"
"7209",3497,9,0,0,-4,10,63,"pass"
"7210",3314,3,0,0,2,24,52,"pass"
"7211",3256,8,0,0,-2,13,90,"pass"
"7212",3129,6,0,1,3,65,41,"pass"
"7213",3036,2,0,0,4,65,2,"pass"
"7214",2832,1,0,1,4,82,1,"run"
"7215",2632,2,7,1,15,129,20,"run"
"7216",2469,14,14,0,15,142,79,"pass"
"7217",2336,13,17,0,36,181,59,"pass"
"7218",2188,8,14,0,24,153,76,"pass"
"7219",1641,3,24,0,51,252,57,"pass"
"7220",1437,2,14,1,32,202,60,"pass"
"7221",1199,1,14,0,31,231,66,"run"
"7222",1116,6,14,1,31,251,71,"pass"
"7223",1063,7,14,1,31,265,52,"pass"
"7224",997,6,14,0,31,269,37,"pass"
"7225",900,4,38,1,57,274,33,"pass"
"7226",722,4,14,1,45,269,69,"run"
"7227",614,5,14,0,43,278,56,"pass"
"7228",473,9,45,0,80,280,45,"pass"
"7229",306,9,14,1,58,287,66,"pass"
"7230",123,7,14,0,56,307,38,"run"
"7231",33,13,45,0,76,280,56,"qb_kneel"
"7232",3132,2,0,1,25,42,3,"run"
"7233",3053,3,0,1,25,0,69,"run"
"7234",2947,8,0,0,27,0,49,"pass"
"7235",2882,9,7,1,26,68,75,"pass"
"7236",2799,9,7,0,27,68,48,"pass"
"7237",2747,5,0,0,32,0,87,"pass"
"7238",2554,2,0,1,51,4,67,"pass"
"7239",2412,5,0,0,56,26,36,"pass"
"7240",2261,1,14,1,28,115,84,"pass"
"7241",2094,4,14,1,29,165,29,"pass"
"7242",2008,7,14,1,32,185,20,"pass"
"7243",1980,1,0,1,56,37,66,"pass"
"7244",1889,1,0,1,65,68,28,"pass"
"7245",1827,1,0,1,70,76,15,"run"
"7246",1812,10,0,1,70,86,11,"pass"
"7247",1615,6,7,1,78,113,36,"pass"
"7248",1471,10,7,0,84,118,16,"pass"
"7249",1147,1,10,1,100,177,15,"run"
"7250",913,5,16,0,107,193,59,"pass"
"7251",764,1,41,1,127,269,12,"run"
"7252",672,3,41,0,135,269,4,"run"
"7253",358,7,16,1,108,272,7,"pass"
"7254",341,10,48,0,141,272,50,"run"
"7255",153,7,48,0,144,272,41,"pass"
"7256",100,3,32,1,123,377,56,"pass"
"7257",46,3,32,0,123,403,22,"pass"
"7258",2974,6,0,0,14,40,6,"pass"
"7259",2705,16,3,1,17,59,78,"pass"
"7260",2612,1,3,1,16,119,50,"pass"
"7261",2458,5,14,1,50,143,41,"pass"
"7262",2282,3,14,0,53,159,4,"run"
"7263",2095,5,10,0,16,145,44,"pass"
"7264",1920,15,21,1,64,194,69,"pass"
"7265",1869,5,21,0,69,194,41,"pass"
"7266",1710,11,17,0,22,210,62,"pass"
"7267",1659,6,21,1,73,224,76,"pass"
"7268",1460,21,21,0,68,245,40,"pass"
"7269",1115,12,17,0,32,266,13,"pass"
"7270",941,6,24,0,72,255,61,"pass"
"7271",827,8,20,1,49,275,73,"pass"
"7272",497,8,20,0,66,311,11,"pass"
"7273",450,4,24,0,78,255,69,"pass"
"7274",260,14,23,0,68,367,44,"pass"
"7275",39,12,24,0,79,277,59,"qb_kneel"
"7276",3589,10,0,1,0,11,69,"pass"
"7277",3263,13,0,0,2,6,78,"pass"
"7278",3142,6,7,0,40,33,52,"pass"
"7279",2891,5,0,0,26,15,60,"pass"
"7280",2756,7,7,1,54,63,21,"pass"
"7281",2700,6,7,0,58,63,10,"pass"
"7282",2550,3,10,1,58,100,51,"pass"
"7283",2429,1,10,0,55,108,34,"run"
"7284",2261,8,10,0,85,118,8,"pass"
"7285",2078,1,7,0,47,77,44,"pass"
"7286",1994,3,13,0,86,124,48,"pass"
"7287",1920,13,7,0,49,77,83,"pass"
"7288",1874,10,13,1,86,168,56,"pass"
"7289",1826,7,13,0,90,167,14,"pass"
"7290",1749,5,7,0,55,94,74,"run"
"7291",1376,3,16,0,113,213,3,"pass"
"7292",1293,2,7,0,59,99,67,"run"
"7293",1131,14,7,0,62,100,67,"pass"
"7294",960,5,19,1,115,229,45,"pass"
"7295",714,4,19,1,125,262,8,"pass"
"7296",615,9,7,1,62,125,74,"pass"
"7297",439,10,7,0,76,135,25,"pass"
"7298",334,5,26,0,133,262,73,"pass"
"7299",312,10,7,0,76,148,71,"pass"
"7300",254,10,7,0,76,157,58,"pass"
"7301",236,10,7,0,76,171,44,"pass"
"7302",75,7,26,0,147,262,41,"run"
"7303",3401,3,0,1,19,39,20,"pass"
"7304",3310,3,0,0,26,39,10,"pass"
"7305",3138,2,0,0,11,8,56,"pass"
"7306",3059,7,3,1,29,105,44,"pass"
"7307",2978,3,0,0,14,12,68,"pass"
"7308",2654,13,10,0,41,137,36,"pass"
"7309",2499,8,0,0,14,57,30,"pass"
"7310",2445,6,13,1,50,141,71,"run"
"7311",2268,1,13,0,61,150,42,"run"
"7312",2143,5,13,0,68,155,30,"pass"
"7313",1912,10,16,0,79,174,45,"pass"
"7314",1822,8,9,0,17,165,66,"pass"
"7315",1752,11,9,0,16,165,76,"pass"
"7316",1623,7,16,0,79,188,45,"pass"
"7317",1379,6,9,0,25,162,78,"pass"
"7318",1175,1,16,0,92,203,36,"pass"
"7319",1048,6,9,0,19,172,86,"pass"
"7320",766,21,9,0,34,218,33,"pass"
"7321",598,4,25,1,99,287,59,"pass"
"7322",436,1,25,1,110,314,28,"run"
"7323",347,7,25,1,113,337,23,"pass"
"7324",236,18,9,0,34,243,72,"pass"
"7325",120,2,32,0,117,337,32,"run"
"7326",3466,8,0,0,3,16,51,"pass"
"7327",3397,1,0,1,5,5,71,"run"
"7328",3037,4,0,0,9,16,69,"pass"
"7329",2971,2,7,0,32,56,65,"pass"
"7330",2907,9,0,0,10,24,74,"pass"
"7331",2850,10,14,0,32,81,56,"pass"
"7332",2569,9,0,1,42,82,25,"pass"
"7333",2371,6,14,1,34,91,76,"pass"
"7334",2232,7,14,1,99,94,52,"run"
"7335",2181,7,0,0,45,82,72,"pass"
"7336",2089,2,21,1,106,98,71,"run"
"7337",1949,7,21,0,109,132,31,"pass"
"7338",1755,17,21,0,106,155,82,"pass"
"7339",1439,9,7,0,65,143,22,"pass"
"7340",1332,1,21,0,126,155,55,"run"
"7341",1122,8,21,1,130,177,41,"pass"
"7342",1038,12,21,0,128,181,31,"pass"
"7343",952,11,10,1,65,161,76,"pass"
"7344",727,7,10,1,94,180,17,"pass"
"7345",334,3,17,0,96,194,68,"pass"
"7346",144,9,31,0,179,203,9,"run"
"7347",69,10,17,1,96,224,65,"pass"
"7348",14,10,17,1,106,229,35,"run"
"7349",3551,3,0,1,7,7,62,"pass"
"7350",3441,1,0,1,14,11,46,"run"
"7351",3150,8,0,0,30,15,11,"pass"
"7352",3001,6,0,0,5,24,56,"pass"
"7353",2864,6,3,1,30,57,71,"pass"
"7354",2700,1,3,0,43,68,14,"run"
"7355",2628,1,0,1,7,33,77,"run"
"7356",2506,1,0,1,19,33,66,"run"
"7357",2328,5,0,1,24,91,32,"pass"
"7358",2178,7,3,1,60,117,31,"pass"
"7359",2058,11,3,0,60,115,11,"pass"
"7360",1834,2,7,1,35,117,43,"pass"
"7361",1814,2,7,0,35,125,30,"pass"
"7362",1719,4,7,0,34,132,69,"pass"
"7363",1632,1,6,1,62,122,66,"run"
"7364",1546,1,6,1,72,122,56,"run"
"7365",1419,6,7,1,34,168,71,"pass"
"7366",1138,5,14,0,74,172,82,"pass"
"7367",1038,11,21,0,74,175,52,"pass"
"7368",984,9,14,1,75,184,47,"pass"
"7369",933,10,14,0,76,184,35,"run"
"7370",814,2,21,0,74,183,67,"pass"
"7371",683,10,17,1,90,205,61,"pass"
"7372",589,10,17,0,90,205,40,"pass"
"7373",385,9,21,0,136,183,23,"pass"
"7374",303,1,17,1,94,212,60,"run"
"7375",218,5,17,1,94,227,53,"pass"
"7376",71,1,17,1,112,252,6,"run"
"7377",59,2,21,1,136,194,67,"pass"
"7378",3561,10,0,0,7,0,75,"run"
"7379",3264,12,0,0,12,29,43,"pass"
"7380",3106,8,0,1,6,40,62,"pass"
"7381",3014,21,0,0,6,49,47,"pass"
"7382",2916,2,3,0,20,29,79,"pass"
"7383",2863,10,0,1,6,59,55,"pass"
"7384",2740,13,0,0,6,82,32,"pass"
"7385",2552,1,3,1,58,45,28,"run"
"7386",2433,5,3,1,74,49,17,"run"
"7387",2288,1,3,0,13,84,67,"run"
"7388",2114,11,10,0,80,52,79,"run"
"7389",2010,7,10,0,83,52,72,"pass"
"7390",1920,13,10,1,13,115,76,"pass"
"7391",1840,8,10,0,15,131,29,"pass"
"7392",1821,32,10,0,95,52,85,"run"
"7393",1549,6,10,1,11,145,71,"pass"
"7394",1333,15,10,0,31,141,44,"pass"
"7395",1074,2,17,0,131,115,50,"run"
"7396",943,2,17,1,145,126,27,"pass"
"7397",830,5,10,0,31,146,70,"pass"
"7398",448,7,24,1,208,152,24,"pass"
"7399",341,19,10,0,31,165,80,"pass"
"7400",293,5,31,0,228,152,28,"run"
"7401",152,11,31,0,229,152,22,"run"
"7402",3571,17,0,0,4,3,76,"run"
"7403",3406,4,0,1,16,17,48,"pass"
"7404",3197,8,0,0,27,31,9,"pass"
"7405",2986,5,0,0,7,39,29,"pass"
"7406",2449,6,3,1,26,80,18,"pass"
"7407",2360,11,3,0,25,80,11,"pass"
"7408",2220,8,10,0,86,62,63,"pass"
"7409",1835,5,10,1,110,111,7,"pass"
"7410",1530,1,17,1,119,114,66,"run"
"7411",1201,2,17,1,158,129,21,"run"
"7412",1109,13,17,1,156,142,13,"pass"
"7413",780,5,24,0,161,142,70,"pass"
"7414",659,12,24,0,159,144,82,"pass"
"7415",557,10,27,0,138,215,50,"run"
"7416",454,3,24,1,159,155,73,"pass"
"7417",344,10,24,0,169,163,57,"run"
"7418",200,4,24,1,169,186,34,"pass"
"7419",115,9,24,0,170,186,26,"pass"
